START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: SZ1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1585122
CLUB: RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V10.86C
NAME: RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
OPERATORS: SV1DPI  SV1CIB  SV1EBV  SV1HKZ  SV1HLB  SV2HQL  SV1ENG
QSO: 28110 RY 2011-09-25 1414 SZ1A          599     20 SV     K3MD          599 5      VA
QSO: 28110 RY 2011-09-25 1417 SZ1A          599     20 SV     Z36N          599 15     DX
QSO: 28110 RY 2011-09-25 1422 SZ1A          599     20 SV     WB2KSK        599 5      NY
QSO: 28110 RY 2011-09-25 1427 SZ1A          599     20 SV     N3KV          599 5      MD
QSO: 28110 RY 2011-09-25 1429 SZ1A          599     20 SV     YV5KQA         59 09     DX
QSO: 28110 RY 2011-09-25 1430 SZ1A          599     20 SV     W2LK          599 5      NY
QSO: 28110 RY 2011-09-25 1430 SZ1A          599     20 SV     PY2SRB        599 11     DX
QSO: 28110 RY 2011-09-25 1431 SZ1A          599     20 SV     AB1OD         599 5      CT
QSO: 28110 RY 2011-09-25 1432 SZ1A          599     20 SV     VY2SS         599 5      PE
QSO: 28110 RY 2011-09-25 1433 SZ1A          599     20 SV     KA1C          599 5      ME
QSO: 28110 RY 2011-09-25 1433 SZ1A          599     20 SV     WA2ETU        599 5      NY
QSO: 28110 RY 2011-09-25 1437 SZ1A          599     20 SV     WW4LL         599 5      GA
QSO: 28110 RY 2011-09-25 1437 SZ1A          599     20 SV     NF1O          599 5      NH
QSO: 28110 RY 2011-09-25 1438 SZ1A          599     20 SV     N4TB          599 5      FL
QSO: 28110 RY 2011-09-25 1438 SZ1A          599     20 SV     NE1F          599 5      NH
QSO: 28110 RY 2011-09-25 1439 SZ1A          599     20 SV     HA8BE         599 15     DX
QSO: 28095 RY 2011-09-25 1444 SZ1A          599     20 SV     PZ5RA         599 9      DX
QSO: 28094 RY 2011-09-25 1740 SZ1A          599     20 SV     WA5ZUP        599 4      NM
QSO: 28097 RY 2011-09-25 1742 SZ1A          599     20 SV     AI9T          599 4      IL
QSO: 28100 RY 2011-09-25 1744 SZ1A          599     20 SV     K5MOZ         599 4      MS
QSO: 28100 RY 2011-09-25 1745 SZ1A          599     20 SV     WN0L          599 4      NE
QSO: 28100 RY 2011-09-25 1746 SZ1A          599     20 SV     W5ZO          599 4      TX
QSO: 28100 RY 2011-09-25 1747 SZ1A          599     20 SV     AE5E          599 4      MN
QSO: 28100 RY 2011-09-25 1748 SZ1A          599     20 SV     K0PC          599 4      MN
QSO: 28100 RY 2011-09-25 1748 SZ1A          599     20 SV     W6YX          599 3      CA
QSO: 28100 RY 2011-09-25 1750 SZ1A          599     20 SV     N9WKW         599 4      IN
QSO: 28100 RY 2011-09-25 1750 SZ1A          599     20 SV     N5RN          599 4      AR
QSO: 28100 RY 2011-09-25 1751 SZ1A          599     20 SV     K5WAF         599 4      TX
QSO: 28100 RY 2011-09-25 1751 SZ1A          599     20 SV     N4NN          599 5      FL
QSO: 28100 RY 2011-09-25 1752 SZ1A          599     20 SV     WY4Y          599 5      GA
QSO: 28100 RY 2011-09-25 1753 SZ1A          599     20 SV     K4WI          599 4      AL
QSO: 28100 RY 2011-09-25 1753 SZ1A          599     20 SV     EA1EVR        599 14     DX
QSO: 28100 RY 2011-09-25 1754 SZ1A          599     20 SV     N1ZJ          599 5      MA
QSO: 28100 RY 2011-09-25 1754 SZ1A          599     20 SV     PV8RR         599 11     DX
QSO: 28100 RY 2011-09-25 1755 SZ1A          599     20 SV     AB9DU         599 4      IL
QSO: 28100 RY 2011-09-25 1756 SZ1A          599     20 SV     NA3M          599 5      MD
QSO: 28100 RY 2011-09-25 1756 SZ1A          599     20 SV     WB0KGN        599 4      MN
QSO: 28100 RY 2011-09-25 1757 SZ1A          599     20 SV     EA7AHA        599 14     DX
QSO: 28100 RY 2011-09-25 1757 SZ1A          599     20 SV     K0MPH         599 4      MN
QSO: 28100 RY 2011-09-25 1758 SZ1A          599     20 SV     W9YYG         599 4      IL
QSO: 28100 RY 2011-09-25 1759 SZ1A          599     20 SV     EI9ES         599 14     DX
QSO: 28100 RY 2011-09-25 1802 SZ1A          599     20 SV     N5TY          599 4      TX
QSO: 28100 RY 2011-09-25 1802 SZ1A          599     20 SV     N4IG          599 5      FL
QSO: 28100 RY 2011-09-25 1803 SZ1A          599     20 SV     EA7VJ         599 14     DX
QSO: 28100 RY 2011-09-25 1804 SZ1A          599     20 SV     LU7FTS        599 13     DX
QSO: 28100 RY 2011-09-25 1804 SZ1A          599     20 SV     W5UN          599 4      TX
QSO: 28100 RY 2011-09-25 1805 SZ1A          599     20 SV     K4CX          599 4      TN
QSO: 28100 RY 2011-09-25 1806 SZ1A          599     20 SV     W5AJ          599 4      TX
QSO: 28100 RY 2011-09-25 1807 SZ1A          599     20 SV     WB5AAA        599 4      AR
QSO: 28131 RY 2011-09-25 1810 SZ1A          599     20 SV     KN5O          599 4      LA
QSO: 28128 RY 2011-09-25 1811 SZ1A          599     20 SV     IT9HBT        599 15     DX
QSO: 28078 RY 2011-09-25 1815 SZ1A          599     20 SV     KI1G          599 5      RI
QSO: 28086 RY 2011-09-25 1816 SZ1A          599     20 SV     KA2D          599 5      NY
QSO: 28088 RY 2011-09-25 1817 SZ1A          599     20 SV     W5KDJ         599 4      TX
QSO: 21091 RY 2011-09-25 1821 SZ1A          599     20 SV     ED5CEF        599 14     DX
QSO: 21145 RY 2011-09-25 1822 SZ1A          599     20 SV     WD3K          599 5      PA
QSO: 21145 RY 2011-09-25 1823 SZ1A          599     20 SV     N3EN          599 5      MD
QSO: 21145 RY 2011-09-25 1824 SZ1A          599     20 SV     PA6Y          599 14     DX
QSO: 21145 RY 2011-09-25 1824 SZ1A          599     20 SV     WB2RHM        599 5      NC
QSO: 21145 RY 2011-09-25 1825 SZ1A          599     20 SV     WX7P          599 3      WA
QSO: 21145 RY 2011-09-25 1826 SZ1A          599     20 SV     G7SQC         599 14     DX
QSO: 21145 RY 2011-09-25 1826 SZ1A          599     20 SV     AK3V          599 5      PA
QSO: 21145 RY 2011-09-25 1827 SZ1A          599     20 SV     KA4RRU        599 5      VA
QSO: 21145 RY 2011-09-25 1828 SZ1A          599     20 SV     NQ4A          599 5      VA
QSO: 21145 RY 2011-09-25 1829 SZ1A          599     20 SV     W9XT          599 4      WI
QSO: 21145 RY 2011-09-25 1829 SZ1A          599     20 SV     VA3SB         599 4      ON
QSO: 21145 RY 2011-09-25 1830 SZ1A          599     20 SV     NO2T          599 5      NJ
QSO: 21145 RY 2011-09-25 1830 SZ1A          599     20 SV     EA5HJO        599 14     DX
QSO: 21145 RY 2011-09-25 1831 SZ1A          599     20 SV     N2QT          599 5      VA
QSO: 21145 RY 2011-09-25 1832 SZ1A          599     20 SV     NT0F          599 4      IA
QSO: 21145 RY 2011-09-25 1833 SZ1A          599     20 SV     AA5AU         599 4      LA
QSO: 21145 RY 2011-09-25 1834 SZ1A          599     20 SV     VE3JI         599 4      ON
QSO: 21145 RY 2011-09-25 1834 SZ1A          599     20 SV     AA8LL         599 4      OH
QSO: 21145 RY 2011-09-25 1835 SZ1A          599     20 SV     K1SFA         599 5      MA
QSO: 21145 RY 2011-09-25 1837 SZ1A          599     20 SV     KC2KY         599 5      NY
QSO: 21145 RY 2011-09-25 1837 SZ1A          599     20 SV     K2ONP         599 5      NY
QSO: 21145 RY 2011-09-25 1838 SZ1A          599     20 SV     N2FF          599 5      NY
QSO: 21145 RY 2011-09-25 1838 SZ1A          599     20 SV     S50W          599 15     DX
QSO: 21145 RY 2011-09-25 1839 SZ1A          599     20 SV     W0TUP         599 4      ND
QSO: 21145 RY 2011-09-25 1840 SZ1A          599     20 SV     KK5JY         599 4      OK
QSO: 21145 RY 2011-09-25 1840 SZ1A          599     20 SV     N3CHX         599 5      PA
QSO: 21145 RY 2011-09-25 1841 SZ1A          599     20 SV     K0YQ          599 4      CO
QSO: 21145 RY 2011-09-25 1844 SZ1A          599     20 SV     W4XMT         599 5      NC
QSO: 21145 RY 2011-09-25 1845 SZ1A          599     20 SV     GM4CFS        599 14     DX
QSO: 21145 RY 2011-09-25 1845 SZ1A          599     20 SV     WQ9T          599 4      IL
QSO: 21145 RY 2011-09-25 1847 SZ1A          599     20 SV     G8XXJ         599 14     DX
QSO: 21145 RY 2011-09-25 1847 SZ1A          599     20 SV     N4RA          599 5      VA
QSO: 28152 RY 2011-09-25 1851 SZ1A          599     20 SV     XE2K          599 6      DX
QSO: 28147 RY 2011-09-25 1852 SZ1A          599     20 SV     HK1T          599 9      DX
QSO: 28146 RY 2011-09-25 1852 SZ1A          599     20 SV     LS1D          599 13     DX
QSO: 28137 RY 2011-09-25 1854 SZ1A          599     20 SV     LU1UM         599 13     DX
QSO: 28112 RY 2011-09-25 1858 SZ1A          599     20 SV     W7PP          599 3      AZ
QSO: 28108 RY 2011-09-25 1859 SZ1A          599     20 SV     W7RN          599 3      NV
QSO: 28101 RY 2011-09-25 1903 SZ1A          599     20 SV     K1SFA         599 5      MA
QSO: 28087 RY 2011-09-25 1906 SZ1A          599     20 SV     K5DU          599 4      TX
QSO: 28081 RY 2011-09-25 1907 SZ1A          599     20 SV     WA5ZUP        599 4      NM
QSO: 21129 RY 2011-09-25 1910 SZ1A          599     20 SV     NP4BM         599 8      DX
QSO: 21105 RY 2011-09-25 1912 SZ1A          599     20 SV     G3TBK         599 14     DX
QSO: 21104 RY 2011-09-25 1913 SZ1A          599     20 SV     AC0C          599 4      KS
QSO: 21101 RY 2011-09-25 1919 SZ1A          599     20 SV     AB0LR         599 4      CO
QSO: 21076 RY 2011-09-25 1922 SZ1A          599     20 SV     N2LK          599 5      NJ
QSO: 21077 RY 2011-09-25 1925 SZ1A          599     20 SV     W4DXX         599 5      GA
QSO: 21078 RY 2011-09-25 1926 SZ1A          599     20 SV     K1LZ          599 5      MA
QSO: 21079 RY 2011-09-25 1926 SZ1A          599     20 SV     WD5DBV        599 4      LA
QSO: 21160 RY 2011-09-25 1932 SZ1A          599     20 SV     ZV2K          599 11     DX
QSO: 14098 RY 2011-09-25 2051 SZ1A          599     20 SV     CN3A          599 33     DX
QSO: 14094 RY 2011-09-25 2052 SZ1A          599     20 SV     CT3KY         599 33     DX
QSO: 14088 RY 2011-09-25 2053 SZ1A          599     20 SV     VE2FXL        599 5      QC
QSO: 14083 RY 2011-09-25 2058 SZ1A          599     20 SV     CS5CRE        599 14     DX
QSO: 14090 RY 2011-09-25 2101 SZ1A          599     20 SV     6V7X          599 35     DX
QSO: 14116 RY 2011-09-25 2126 SZ1A          599     20 SV     KA4RRU        599 5      VA
QSO:  3583 RY 2011-09-25 2131 SZ1A          599     20 SV     IZ0KBR        599 15     DX
QSO:  3584 RY 2011-09-25 2132 SZ1A          599     20 SV     EU1AZ         599 16     DX
QSO:  3585 RY 2011-09-25 2132 SZ1A          599     20 SV     IT9BLB        599 15     DX
QSO:  3588 RY 2011-09-25 2135 SZ1A          599     20 SV     SM6BGG        599 14     DX
QSO:  3588 RY 2011-09-25 2137 SZ1A          599     20 SV     IT9ESW        599 15     DX
QSO:  3588 RY 2011-09-25 2138 SZ1A          599     20 SV     UO6P          599 17     DX
QSO:  3588 RY 2011-09-25 2138 SZ1A          599     20 SV     DL5ZB         599 14     DX
QSO:  3588 RY 2011-09-25 2140 SZ1A          599     20 SV     OM0AAO        599 15     DX
QSO:  3588 RY 2011-09-25 2140 SZ1A          599     20 SV     DL9NDV        599 14     DX
QSO:  3588 RY 2011-09-25 2141 SZ1A          599     20 SV     SM7BHM        599 14     DX
QSO:  3588 RY 2011-09-25 2142 SZ1A          599     20 SV     EF7W          599 14     DX
QSO:  3588 RY 2011-09-25 2143 SZ1A          599     20 SV     DJ3AA         599 14     DX
QSO:  3588 RY 2011-09-25 2144 SZ1A          599     20 SV     IK5FKF        599 15     DX
QSO:  3588 RY 2011-09-25 2144 SZ1A          599     20 SV     IS0LFZ        599 15     DX
QSO:  3588 RY 2011-09-25 2145 SZ1A          599     20 SV     IZ3KSO        599 15     DX
QSO:  3588 RY 2011-09-25 2145 SZ1A          599     20 SV     SN7F          599 15     DX
QSO:  3588 RY 2011-09-25 2146 SZ1A          599     20 SV     IZ6TSA        599 15     DX
QSO:  3588 RY 2011-09-25 2146 SZ1A          599     20 SV     IK8MYM        599 15     DX
QSO:  3588 RY 2011-09-25 2148 SZ1A          599     20 SV     UA6XE         599 16     DX
QSO:  3588 RY 2011-09-25 2149 SZ1A          599     20 SV     I0ZUT         599 15     DX
QSO:  3588 RY 2011-09-25 2150 SZ1A          599     20 SV     DH2PL         599 14     DX
QSO:  3588 RY 2011-09-25 2151 SZ1A          599     20 SV     DL1SWB        599 14     DX
QSO:  3588 RY 2011-09-25 2152 SZ1A          599     20 SV     HB9TOC        599 14     DX
QSO:  3588 RY 2011-09-25 2152 SZ1A          599     20 SV     DJ8EW         599 14     DX
QSO:  3588 RY 2011-09-25 2153 SZ1A          599     20 SV     ER5DX         599 16     DX
QSO:  3588 RY 2011-09-25 2153 SZ1A          599     20 SV     RA6C          599 16     DX
QSO:  7033 RY 2011-09-25 2156 SZ1A          599     20 SV     ER3AU         599 16     DX
QSO:  7034 RY 2011-09-25 2156 SZ1A          599     20 SV     LZ5R          599 20     DX
QSO:  7034 RY 2011-09-25 2157 SZ1A          599     20 SV     Z36W          599 15     DX
QSO:  7046 RY 2011-09-25 2200 SZ1A          599     20 SV     YT8A          599 15     DX
QSO:  7072 RY 2011-09-25 2201 SZ1A          599     20 SV     VU2NKS        599 22     DX
QSO:  7067 RY 2011-09-25 2202 SZ1A          599     20 SV     K1SFA         599 5      MA
QSO:  7049 RY 2011-09-25 2203 SZ1A          599     20 SV     EV1R          599 16     DX
QSO:  7047 RY 2011-09-25 2204 SZ1A          599     20 SV     DD2ML         599 14     DX
QSO:  7044 RY 2011-09-25 2206 SZ1A          599     20 SV     OM6RK         599 15     DX
QSO:  7044 RY 2011-09-25 2206 SZ1A          599     20 SV     DL5ZB         599 14     DX
QSO:  7044 RY 2011-09-25 2207 SZ1A          599     20 SV     OE7GJ         599 15     DX
QSO:  7044 RY 2011-09-25 2208 SZ1A          599     20 SV     S51CK         599 15     DX
QSO:  7044 RY 2011-09-25 2209 SZ1A          599     20 SV     DG1ATN        599 14     DX
QSO:  7044 RY 2011-09-25 2210 SZ1A          599     20 SV     UV0I          599 16     DX
QSO:  3602 RY 2011-09-25 2214 SZ1A          599     20 SV     LM9L40Y       599 14     DX
QSO:  3581 RY 2011-09-25 2217 SZ1A          599     20 SV     G7BRC         599 14     DX
QSO:  3599 RY 2011-09-25 2219 SZ1A          599     20 SV     RG9A          599 17     DX
QSO:  3599 RY 2011-09-25 2220 SZ1A          599     20 SV     IN3QBR        599 15     DX
QSO:  3576 RY 2011-09-25 2222 SZ1A          599     20 SV     9A2TN         599 15     DX
QSO:  3578 RY 2011-09-25 2223 SZ1A          599     20 SV     DL1MAJ        599 14     DX
QSO:  3578 RY 2011-09-25 2223 SZ1A          599     20 SV     UW5U          599 16     DX
QSO:  3580 RY 2011-09-25 2224 SZ1A          599     20 SV     OK2UHP        599 15     DX
QSO:  3583 RY 2011-09-25 2227 SZ1A          599     20 SV     OZ5NJ         599 14     DX
QSO:  3586 RY 2011-09-25 2228 SZ1A          599     20 SV     S55O          599 15     DX
QSO:  3588 RY 2011-09-25 2229 SZ1A          599     20 SV     M7T           599 14     DX
END-OF-LOG:
