START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: R0HQ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CREATED-BY: RLOG32W VER-0.1.4.132
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-STATION: HQ
CATEGORY-TRANSMITTER: UNLIMITED
OPERATORS: UA0DM, UA0CDX, R0CDA, R0IAA, R0CY, R0CT, R0CM, RU0LM, R0NN,
QSO: 14048 CW 2021-07-10 1502 R0HQ 599 SRR R4BZ 599 29
QSO: 14060 CW 2021-07-10 1502 R0HQ 599 SRR JQ1HYB 599 45
QSO: 14060 CW 2021-07-10 1502 R0HQ 599 SRR HG1A 599 28
QSO: 21050 CW 2021-07-10 1502 R0HQ 599 SRR JH7RTQ 599 45
QSO: 7018 CW 2021-07-10 1503 R0HQ 599 SRR R5DT 599 29
QSO: 14047 CW 2021-07-10 1503 R0HQ 599 SRR OE0HQ 599 OV
QSO: 14060 CW 2021-07-10 1503 R0HQ 599 SRR JH2CMH 599 45
QSO: 14060 CW 2021-07-10 1503 R0HQ 599 SRR DD2D 599 28
QSO: 14218 PH 2021-07-10 1503 R0HQ 59 SRR RK4FAO 59 29
QSO: 14218 PH 2021-07-10 1504 R0HQ 59 SRR PD0WD 59 27
QSO: 7018 CW 2021-07-10 1504 R0HQ 599 SRR JR7FMQ 599 45
QSO: 7018 CW 2021-07-10 1504 R0HQ 599 SRR R4ACY 599 29
QSO: 14060 CW 2021-07-10 1504 R0HQ 599 SRR HL2KV 599 44
QSO: 14060 CW 2021-07-10 1504 R0HQ 599 SRR HG6O 599 28
QSO: 14060 CW 2021-07-10 1504 R0HQ 599 SRR RU9TN 599 30
QSO: 14060 CW 2021-07-10 1504 R0HQ 599 SRR JR1FVV 599 45
QSO: 21050 CW 2021-07-10 1504 R0HQ 599 SRR JH2CMH 599 45
QSO: 28025 CW 2021-07-10 1505 R0HQ 599 SRR JH2CMH 599 45
QSO: 3523 CW 2021-07-10 1505 R0HQ 599 SRR JH1EAQ 599 45
QSO: 7018 CW 2021-07-10 1505 R0HQ 599 SRR RD0A 599 32
QSO: 7018 CW 2021-07-10 1505 R0HQ 599 SRR JN7TAN 599 45
QSO: 14218 PH 2021-07-10 1505 R0HQ 59 SRR YL4HQ 59 LRAL
QSO: 14060 CW 2021-07-10 1505 R0HQ 599 SRR 9A0HQ 599 HRS
QSO: 14060 CW 2021-07-10 1505 R0HQ 599 SRR RA0SMS 599 32
QSO: 14043 CW 2021-07-10 1505 R0HQ 599 SRR S57DX 599 28
QSO: 14060 CW 2021-07-10 1505 R0HQ 599 SRR HA8BE 599 28
QSO: 14060 CW 2021-07-10 1505 R0HQ 599 SRR RW3DY 599 29
QSO: 7100 PH 2021-07-10 1505 R0HQ 59 SRR 7M3RFZ 59 45
QSO: 14060 CW 2021-07-10 1506 R0HQ 599 SRR DF6QV 599 28
QSO: 14060 CW 2021-07-10 1506 R0HQ 599 SRR S58RU 599 28
QSO: 28025 CW 2021-07-10 1506 R0HQ 599 SRR BH3BBJ 599 44
QSO: 14218 PH 2021-07-10 1507 R0HQ 59 SRR I4XNN 59 28
QSO: 14042 CW 2021-07-10 1507 R0HQ 599 SRR EA2W 599 37
QSO: 14060 CW 2021-07-10 1507 R0HQ 599 SRR UA9CHL 599 30
QSO: 7100 PH 2021-07-10 1507 R0HQ 59 SRR BD4REC 59 44
QSO: 3523 CW 2021-07-10 1509 R0HQ 599 SRR RK8I 599 31
QSO: 14060 CW 2021-07-10 1508 R0HQ 599 SRR LZ1VKD 599 28
QSO: 14060 CW 2021-07-10 1508 R0HQ 599 SRR K1KI 599 08
QSO: 14041 CW 2021-07-10 1508 R0HQ 599 SRR HG7Y 599 28
QSO: 7018 CW 2021-07-10 1508 R0HQ 599 SRR BH3BBJ 599 44
QSO: 14218 PH 2021-07-10 1509 R0HQ 59 SRR M0ILT 59 27
QSO: 14060 CW 2021-07-10 1509 R0HQ 599 SRR DJ7WG 599 28
QSO: 14060 CW 2021-07-10 1509 R0HQ 599 SRR JH4RUM 599 45
QSO: 14060 CW 2021-07-10 1509 R0HQ 599 SRR UW8SM 599 29
QSO: 21050 CW 2021-07-10 1509 R0HQ 599 SRR JJ1JVC 599 45
QSO: 14218 PH 2021-07-10 1510 R0HQ 59 SRR ED8W 59 33
QSO: 7018 CW 2021-07-10 1510 R0HQ 599 SRR RW3RN 599 29
QSO: 1813 CW 2021-07-10 1510 R0HQ 599 SRR RA0QD 599 23
QSO: 14060 CW 2021-07-10 1510 R0HQ 599 SRR UA8J 599 21
QSO: 14040 CW 2021-07-10 1510 R0HQ 599 SRR SP5AUC 599 28
QSO: 14060 CW 2021-07-10 1510 R0HQ 599 SRR R5AJ 599 29
QSO: 14060 CW 2021-07-10 1510 R0HQ 599 SRR YO4AR 599 28
QSO: 7100 PH 2021-07-10 1510 R0HQ 59 SRR YE3DFB 59 54
QSO: 14218 PH 2021-07-10 1511 R0HQ 59 SRR CT1BOL 59 37
QSO: 7018 CW 2021-07-10 1511 R0HQ 599 SRR JA1AYO 599 45
QSO: 7018 CW 2021-07-10 1511 R0HQ 599 SRR RZ9UO 599 31
QSO: 14060 CW 2021-07-10 1511 R0HQ 599 SRR OK2MBP 599 28
QSO: 21050 CW 2021-07-10 1511 R0HQ 599 SRR F5NTV 599 27
QSO: 1813 CW 2021-07-10 1512 R0HQ 599 SRR JA3RPT 599 45
QSO: 7018 CW 2021-07-10 1512 R0HQ 599 SRR OH1VR 599 18
QSO: 7018 CW 2021-07-10 1512 R0HQ 599 SRR RW4WA 599 30
QSO: 14218 PH 2021-07-10 1512 R0HQ 59 SRR TA4ACZ 59 39
QSO: 14060 CW 2021-07-10 1512 R0HQ 599 SRR KH0W 599 64
QSO: 14040 CW 2021-07-10 1512 R0HQ 599 SRR EU1AI 599 29
QSO: 14060 CW 2021-07-10 1512 R0HQ 599 SRR DS2GWM 599 44
QSO: 14060 CW 2021-07-10 1512 R0HQ 599 SRR UA3DUJ 599 29
QSO: 3523 CW 2021-07-10 1512 R0HQ 599 SRR JK8PBO 599 45
QSO: 7018 CW 2021-07-10 1513 R0HQ 599 SRR RX9CC 599 20
QSO: 14060 CW 2021-07-10 1513 R0HQ 599 SRR IK3YBX 599 28
QSO: 14060 CW 2021-07-10 1513 R0HQ 599 SRR DJ5AN 599 28
QSO: 14060 CW 2021-07-10 1513 R0HQ 599 SRR EU3A 599 29
QSO: 14060 CW 2021-07-10 1513 R0HQ 599 SRR YT0HQ 599 SRS
QSO: 28025 CW 2021-07-10 1513 R0HQ 599 SRR JQ3ALW 599 45
QSO: 7018 CW 2021-07-10 1514 R0HQ 599 SRR UA6CC 599 29
QSO: 14060 CW 2021-07-10 1514 R0HQ 599 SRR OK7T 599 28
QSO: 14218 PH 2021-07-10 1514 R0HQ 59 SRR HG6V 59 28
QSO: 7018 CW 2021-07-10 1515 R0HQ 599 SRR UA9CDC 599 30
QSO: 14218 PH 2021-07-10 1515 R0HQ 59 SRR R7NA 59 29
QSO: 14060 CW 2021-07-10 1515 R0HQ 599 SRR I2IFT 599 28
QSO: 14060 CW 2021-07-10 1515 R0HQ 599 SRR YR8A 599 28
QSO: 14060 CW 2021-07-10 1515 R0HQ 599 SRR OK4YL 599 28
QSO: 14060 CW 2021-07-10 1515 R0HQ 599 SRR UA3DSS 599 29
QSO: 21050 CW 2021-07-10 1515 R0HQ 599 SRR R8WF 599 30
QSO: 21050 CW 2021-07-10 1515 R0HQ 599 SRR JQ3ALW 599 45
QSO: 3523 CW 2021-07-10 1516 R0HQ 599 SRR BH1MCB 599 44
QSO: 14060 CW 2021-07-10 1516 R0HQ 599 SRR G3XPO 599 27
QSO: 14060 CW 2021-07-10 1516 R0HQ 599 SRR ER7HQ 599 ARM
QSO: 21050 CW 2021-07-10 1516 R0HQ 599 SRR OK1DOL 599 28
QSO: 7100 PH 2021-07-10 1516 R0HQ 59 SRR BD4SVT 59 44
QSO: 14218 PH 2021-07-10 1517 R0HQ 59 SRR IK0PHY 59 28
QSO: 14218 PH 2021-07-10 1517 R0HQ 59 SRR YO3AAU 59 28
QSO: 14060 CW 2021-07-10 1517 R0HQ 599 SRR LZ1QN 599 28
QSO: 3523 CW 2021-07-10 1517 R0HQ 599 SRR JF1LMB 599 45
QSO: 7018 CW 2021-07-10 1518 R0HQ 599 SRR UA3EDQ 599 29
QSO: 14218 PH 2021-07-10 1518 R0HQ 59 SRR OL7T 59 28
QSO: 7018 CW 2021-07-10 1518 R0HQ 599 SRR RX9AF 599 30
QSO: 14060 CW 2021-07-10 1518 R0HQ 599 SRR F6CEL 599 27
QSO: 14060 CW 2021-07-10 1518 R0HQ 599 SRR UA0SE 599 32
QSO: 14060 CW 2021-07-10 1518 R0HQ 599 SRR DL3RHN 599 28
QSO: 7100 PH 2021-07-10 1518 R0HQ 59 SRR YC1DIU 59 54
QSO: 3524 CW 2021-07-10 1519 R0HQ 599 SRR BH4BFS 599 44
QSO: 14218 PH 2021-07-10 1519 R0HQ 59 SRR YO2LXW 59 28
QSO: 14060 CW 2021-07-10 1519 R0HQ 599 SRR 9A2BW 599 28
QSO: 14060 CW 2021-07-10 1519 R0HQ 599 SRR DL1EJM 599 28
QSO: 21050 CW 2021-07-10 1519 R0HQ 599 SRR JH0DUG 599 45
QSO: 3715 PH 2021-07-10 1523 R0HQ 59 SRR BH1MCB 59 44
QSO: 7018 CW 2021-07-10 1520 R0HQ 599 SRR R3SM 599 29
QSO: 14060 CW 2021-07-10 1520 R0HQ 599 SRR RN3OG 599 29
QSO: 14060 CW 2021-07-10 1520 R0HQ 599 SRR UR4URI 599 29
QSO: 14218 PH 2021-07-10 1520 R0HQ 59 SRR SO0N 59 28
QSO: 7018 CW 2021-07-10 1521 R0HQ 599 SRR JH7QXJ 599 45
QSO: 14061 CW 2021-07-10 1521 R0HQ 599 SRR JR2PMT 599 45
QSO: 14060 CW 2021-07-10 1521 R0HQ 599 SRR UT8IM 599 29
QSO: 3523 CW 2021-07-10 1521 R0HQ 599 SRR RA0QD 599 23
QSO: 3523 CW 2021-07-10 1523 R0HQ 599 SRR UN1HQ 599 KFRR
QSO: 14218 PH 2021-07-10 1522 R0HQ 59 SRR ON5GQ 59 27
QSO: 14060 CW 2021-07-10 1522 R0HQ 599 SRR ON3ND 599 27
QSO: 14060 CW 2021-07-10 1522 R0HQ 599 SRR UA6AA 599 29
QSO: 14039 CW 2021-07-10 1522 R0HQ 599 SRR OH9W 599 18
QSO: 14060 CW 2021-07-10 1522 R0HQ 599 SRR IK3HHX 599 28
QSO: 14218 PH 2021-07-10 1522 R0HQ 59 SRR 9A3B 59 28
QSO: 14218 PH 2021-07-10 1523 R0HQ 59 SRR DL4ZB 59 28
QSO: 7018 CW 2021-07-10 1523 R0HQ 599 SRR BH8MDV 599 43
QSO: 14060 CW 2021-07-10 1523 R0HQ 599 SRR W6TK 599 06
QSO: 21050 CW 2021-07-10 1523 R0HQ 599 SRR JR5XPG 599 45
QSO: 7018 CW 2021-07-10 1524 R0HQ 599 SRR RA0QD 599 23
QSO: 14218 PH 2021-07-10 1524 R0HQ 59 SRR 4X6DK 59 39
QSO: 14060 CW 2021-07-10 1524 R0HQ 599 SRR JF3EIG 599 45
QSO: 14060 CW 2021-07-10 1524 R0HQ 599 SRR UR5AMJ 599 29
QSO: 14218 PH 2021-07-10 1524 R0HQ 59 SRR SP3OS 59 28
QSO: 14060 CW 2021-07-10 1525 R0HQ 599 SRR W7RM 599 06
QSO: 14003 CW 2021-07-10 1525 R0HQ 599 SRR UW1M 599 29
QSO: 14060 CW 2021-07-10 1525 R0HQ 599 SRR IR4M 599 28
QSO: 21050 CW 2021-07-10 1525 R0HQ 599 SRR JK1ANA 599 45
QSO: 21050 CW 2021-07-10 1525 R0HQ 599 SRR JH4RUM 599 45
QSO: 3523 CW 2021-07-10 1526 R0HQ 599 SRR JI1RFB 599 45
QSO: 7018 CW 2021-07-10 1526 R0HQ 599 SRR UF5A 599 29
QSO: 14060 CW 2021-07-10 1526 R0HQ 599 SRR R9JAP 599 20
QSO: 14008 CW 2021-07-10 1526 R0HQ 599 SRR F5PAL 599 27
QSO: 14060 CW 2021-07-10 1526 R0HQ 599 SRR SP4IGV 599 28
QSO: 21050 CW 2021-07-10 1526 R0HQ 599 SRR JF1LMB 599 45
QSO: 3523 CW 2021-07-10 1527 R0HQ 599 SRR JN3LQP 599 45
QSO: 7018 CW 2021-07-10 1527 R0HQ 599 SRR BH1MCB 599 44
QSO: 14060 CW 2021-07-10 1527 R0HQ 599 SRR JE6JZP 599 45
QSO: 14060 CW 2021-07-10 1527 R0HQ 599 SRR SP5GQX 599 28
QSO: 14060 CW 2021-07-10 1527 R0HQ 599 SRR LA6CF 599 18
QSO: 21050 CW 2021-07-10 1527 R0HQ 599 SRR JA5KJD/1 599 45
QSO: 7100 PH 2021-07-10 1527 R0HQ 59 SRR RA0QD 59 23
QSO: 14216 PH 2021-07-10 1528 R0HQ 59 SRR YO5PUV/P 59 28
QSO: 7018 CW 2021-07-10 1528 R0HQ 599 SRR JF3KCH 599 45
QSO: 14060 CW 2021-07-10 1528 R0HQ 599 SRR RN6HG 599 29
QSO: 14011 CW 2021-07-10 1528 R0HQ 599 SRR YL4HQ 599 LRAL
QSO: 21050 CW 2021-07-10 1528 R0HQ 599 SRR JH1OGT 599 45
QSO: 7100 PH 2021-07-10 1528 R0HQ 59 SRR BH4AAD 59 44
QSO: 7018 CW 2021-07-10 1529 R0HQ 599 SRR UI1Q 599 29
QSO: 14060 CW 2021-07-10 1529 R0HQ 599 SRR DL1AXX 599 28
QSO: 14216 PH 2021-07-10 1529 R0HQ 59 SRR OH6K 59 18
QSO: 14060 CW 2021-07-10 1530 R0HQ 599 SRR NA8V 599 08
QSO: 14060 CW 2021-07-10 1530 R0HQ 599 SRR R3AQ 599 29
QSO: 14013 CW 2021-07-10 1530 R0HQ 599 SRR YQ6A 599 28
QSO: 21050 CW 2021-07-10 1530 R0HQ 599 SRR JH4UTP 599 45
QSO: 7018 CW 2021-07-10 1531 R0HQ 599 SRR UA9PM 599 31
QSO: 14216 PH 2021-07-10 1531 R0HQ 59 SRR EP5YAS 59 28
QSO: 7018 CW 2021-07-10 1531 R0HQ 599 SRR RM9A 599 30
QSO: 14216 PH 2021-07-10 1531 R0HQ 59 SRR SO4ATA 59 28
QSO: 14060 CW 2021-07-10 1531 R0HQ 599 SRR PA6HQ 599 VERON
QSO: 21050 CW 2021-07-10 1531 R0HQ 599 SRR JR3AAZ 599 45
QSO: 7100 PH 2021-07-10 1531 R0HQ 59 SRR BD4SFG 59 44
QSO: 7018 CW 2021-07-10 1532 R0HQ 599 SRR R4BZ 599 29
QSO: 14216 PH 2021-07-10 1532 R0HQ 59 SRR TA2L 59 39
QSO: 7018 CW 2021-07-10 1532 R0HQ 599 SRR RN6HGI 599 29
QSO: 14060 CW 2021-07-10 1532 R0HQ 599 SRR VA7VK 599 02
QSO: 21050 CW 2021-07-10 1532 R0HQ 599 SRR IO9HQ 599 ARI
QSO: 14017 CW 2021-07-10 1533 R0HQ 599 SRR HG0HQ 599 MRASZ
QSO: 14060 CW 2021-07-10 1533 R0HQ 599 SRR K2QMF 599 08
QSO: 3715 PH 2021-07-10 1533 R0HQ 59 SRR RA0QD 59 23
QSO: 14060 CW 2021-07-10 1534 R0HQ 599 SRR SP7CF 599 28
QSO: 14018 CW 2021-07-10 1534 R0HQ 599 SRR IR2C 599 28
QSO: 14060 CW 2021-07-10 1534 R0HQ 599 SRR K6MMM 599 06
QSO: 7100 PH 2021-07-10 1534 R0HQ 59 SRR BV30HQ 59 CTARL
QSO: 14216 PH 2021-07-10 1535 R0HQ 59 SRR LY5BT 59 29
QSO: 7018 CW 2021-07-10 1535 R0HQ 599 SRR HA8LCA 599 28
QSO: 14060 CW 2021-07-10 1535 R0HQ 599 SRR N7BV 599 06
QSO: 14060 CW 2021-07-10 1535 R0HQ 599 SRR LZ5Y 599 28
QSO: 14060 CW 2021-07-10 1535 R0HQ 599 SRR MW4R 599 27
QSO: 7018 CW 2021-07-10 1535 R0HQ 599 SRR R8CT 599 30
QSO: 14216 PH 2021-07-10 1536 R0HQ 59 SRR RA3VX 59 29
QSO: 7018 CW 2021-07-10 1536 R0HQ 599 SRR JN1THL 599 45
QSO: 7018 CW 2021-07-10 1536 R0HQ 599 SRR RK4K 599 29
QSO: 14216 PH 2021-07-10 1537 R0HQ 59 SRR RZ3DY 59 29
QSO: 7018 CW 2021-07-10 1537 R0HQ 599 SRR UD8A 599 30
QSO: 14060 CW 2021-07-10 1537 R0HQ 599 SRR K4XU 599 06
QSO: 14060 CW 2021-07-10 1537 R0HQ 599 SRR JH3QFY 599 45
QSO: 3523 CW 2021-07-10 1537 R0HQ 599 SRR JM4WUZ 599 45
QSO: 14045 CW 2021-07-10 1538 R0HQ 599 SRR DD2AW 599 28
QSO: 21050 CW 2021-07-10 1538 R0HQ 599 SRR JK8CEE 599 45
QSO: 7018 CW 2021-07-10 1539 R0HQ 599 SRR RA9UAD 599 31
QSO: 7018 CW 2021-07-10 1539 R0HQ 599 SRR JA2FXV 599 45
QSO: 14060 CW 2021-07-10 1539 R0HQ 599 SRR DF7TV 599 28
QSO: 7100 PH 2021-07-10 1539 R0HQ 59 SRR DX0HQ 59 PARA
QSO: 3523 CW 2021-07-10 1540 R0HQ 599 SRR JA2KPW 599 45
QSO: 14060 CW 2021-07-10 1540 R0HQ 599 SRR K7TQ 599 06
QSO: 14060 CW 2021-07-10 1540 R0HQ 599 SRR SP7IIT 599 28
QSO: 14032 CW 2021-07-10 1540 R0HQ 599 SRR DA0HQ 599 DARC
QSO: 14060 CW 2021-07-10 1540 R0HQ 599 SRR W7CD 599 06
QSO: 21050 CW 2021-07-10 1540 R0HQ 599 SRR JA1CJP 599 R3
QSO: 14034 CW 2021-07-10 1541 R0HQ 599 SRR HA7A 599 28
QSO: 14060 CW 2021-07-10 1541 R0HQ 599 SRR PA5WT 599 27
QSO: 21050 CW 2021-07-10 1541 R0HQ 599 SRR JK2VOC 599 45
QSO: 7100 PH 2021-07-10 1541 R0HQ 59 SRR DX2EVM 59 50
QSO: 7018 CW 2021-07-10 1542 R0HQ 599 SRR R3QA 599 29
QSO: 7018 CW 2021-07-10 1542 R0HQ 599 SRR RK9DO 599 30
QSO: 14060 CW 2021-07-10 1542 R0HQ 599 SRR VA2UR 599 04
QSO: 14060 CW 2021-07-10 1542 R0HQ 599 SRR HB1A 599 28
QSO: 7100 PH 2021-07-10 1542 R0HQ 59 SRR JA3MQU 59 45
QSO: 14235 PH 2021-07-10 1543 R0HQ 59 SRR K7ZY 59 6
QSO: 14235 PH 2021-07-10 1544 R0HQ 59 SRR R2AA 59 29
QSO: 14029 CW 2021-07-10 1544 R0HQ 599 SRR 4X1MM 599 39
QSO: 14060 CW 2021-07-10 1544 R0HQ 599 SRR N7DX 599 06
QSO: 14060 CW 2021-07-10 1544 R0HQ 599 SRR JE6WGT 599 45
QSO: 14235 PH 2021-07-10 1544 R0HQ 59 SRR 4U1A 59 28
QSO: 7018 CW 2021-07-10 1545 R0HQ 599 SRR UI8C 599 30
QSO: 14029 CW 2021-07-10 1545 R0HQ 599 SRR SQ3MZU 599 28
QSO: 7100 PH 2021-07-10 1545 R0HQ 59 SRR YD7ACD 59 54
QSO: 14235 PH 2021-07-10 1546 R0HQ 59 SRR GR2HQ 59 RSGB
QSO: 14060 CW 2021-07-10 1546 R0HQ 599 SRR DF1DX 599 28
QSO: 14026 CW 2021-07-10 1546 R0HQ 599 SRR DM7Z 599 28
QSO: 14060 CW 2021-07-10 1546 R0HQ 599 SRR SN7O 599 28
QSO: 14235 PH 2021-07-10 1546 R0HQ 59 SRR YO6LA 59 28
QSO: 7018 CW 2021-07-10 1547 R0HQ 599 SRR RA0LMK 599 34
QSO: 14060 CW 2021-07-10 1548 R0HQ 599 SRR DD5M 599 28
QSO: 14020 CW 2021-07-10 1548 R0HQ 599 SRR RG2A 599 29
QSO: 14235 PH 2021-07-10 1548 R0HQ 59 SRR OL1HQ 59 CRC
QSO: 7018 CW 2021-07-10 1549 R0HQ 599 SRR YT0HQ 599 SRS
QSO: 14235 PH 2021-07-10 1549 R0HQ 59 SRR RN3OG 59 29
QSO: 14060 CW 2021-07-10 1549 R0HQ 599 SRR IV3FPX 599 28
QSO: 14060 CW 2021-07-10 1549 R0HQ 599 SRR HA6OZ 599 28
QSO: 14018 CW 2021-07-10 1549 R0HQ 599 SRR RU4LM 599 29
QSO: 14235 PH 2021-07-10 1549 R0HQ 59 SRR OK1K 59 28
QSO: 14235 PH 2021-07-10 1550 R0HQ 59 SRR OZ1HQ 59 EDR
QSO: 7018 CW 2021-07-10 1550 R0HQ 599 SRR RN6AT 599 29
QSO: 14235 PH 2021-07-10 1550 R0HQ 59 SRR EA3CI 59 37
QSO: 14018 CW 2021-07-10 1550 R0HQ 599 SRR LA7AK 599 18
QSO: 7018 CW 2021-07-10 1550 R0HQ 599 SRR YL7A 599 29
QSO: 7018 CW 2021-07-10 1551 R0HQ 599 SRR RG6G 599 29
QSO: 14060 CW 2021-07-10 1551 R0HQ 599 SRR RA9XSL 599 20
QSO: 14235 PH 2021-07-10 1551 R0HQ 59 SRR EA5GI 59 37
QSO: 14060 CW 2021-07-10 1552 R0HQ 599 SRR EF4HQ 599 URE
QSO: 14015 CW 2021-07-10 1552 R0HQ 599 SRR YT5A 599 28
QSO: 14060 CW 2021-07-10 1552 R0HQ 599 SRR YO3FRI 599 28
QSO: 14235 PH 2021-07-10 1552 R0HQ 59 SRR UT3EV 59 29
QSO: 14235 PH 2021-07-10 1553 R0HQ 59 SRR A71HQ 59 QARS
QSO: 14235 PH 2021-07-10 1553 R0HQ 59 SRR RA5AW 59 29
QSO: 14014 CW 2021-07-10 1553 R0HQ 599 SRR I3FEY 599 28
QSO: 14060 CW 2021-07-10 1553 R0HQ 599 SRR US7IGN/P 599 29
QSO: 7100 PH 2021-07-10 1553 R0HQ 59 SRR YB9VED 59 51
QSO: 3523 CW 2021-07-10 1555 R0HQ 599 SRR BH7PFH 599 44
QSO: 14235 PH 2021-07-10 1554 R0HQ 59 SRR UA6AA 59 29
QSO: 14060 CW 2021-07-10 1554 R0HQ 599 SRR LA9OI 599 18
QSO: 14013 CW 2021-07-10 1554 R0HQ 599 SRR LA8OM 599 18
QSO: 14060 CW 2021-07-10 1554 R0HQ 599 SRR BI4MBC 599 44
QSO: 14235 PH 2021-07-10 1554 R0HQ 59 SRR ON7TQ 59 27
QSO: 7018 CW 2021-07-10 1555 R0HQ 599 SRR JM4WUZ 599 45
QSO: 14235 PH 2021-07-10 1555 R0HQ 59 SRR EU1W 59 29
QSO: 14060 CW 2021-07-10 1555 R0HQ 599 SRR OL6D 599 28
QSO: 7100 PH 2021-07-10 1555 R0HQ 59 SRR JH1PPE 59 45
QSO: 14060 CW 2021-07-10 1556 R0HQ 599 SRR UA3QPA 599 29
QSO: 14235 PH 2021-07-10 1556 R0HQ 59 SRR 3Z90DZC 59 28
QSO: 7018 CW 2021-07-10 1557 R0HQ 599 SRR RK2M 599 29
QSO: 14007 CW 2021-07-10 1557 R0HQ 599 SRR DL25GDXF 599 28
QSO: 14060 CW 2021-07-10 1557 R0HQ 599 SRR OK2ON 599 28
QSO: 14235 PH 2021-07-10 1557 R0HQ 59 SRR DL8LR 59 28
QSO: 14060 CW 2021-07-10 1558 R0HQ 599 SRR F4CVQ 599 27
QSO: 14060 CW 2021-07-10 1558 R0HQ 599 SRR R3VL 599 29
QSO: 14060 CW 2021-07-10 1558 R0HQ 599 SRR HA6P 599 28
QSO: 7018 CW 2021-07-10 1558 R0HQ 599 SRR RW9DX 599 30
QSO: 7018 CW 2021-07-10 1559 R0HQ 599 SRR UA3AIF 599 29
QSO: 14005 CW 2021-07-10 1559 R0HQ 599 SRR SX0HQ 599 RAAG
QSO: 14060 CW 2021-07-10 1559 R0HQ 599 SRR OM5WW 599 28
QSO: 14060 CW 2021-07-10 1559 R0HQ 599 SRR SF0A 599 18
QSO: 14235 PH 2021-07-10 1559 R0HQ 59 SRR E70AW 59 28
QSO: 7018 CW 2021-07-10 1600 R0HQ 599 SRR UA1F 599 19
QSO: 14060 CW 2021-07-10 1600 R0HQ 599 SRR LZ1YF 599 28
QSO: 7018 CW 2021-07-10 1600 R0HQ 599 SRR JF3EIG 599 45
QSO: 14060 CW 2021-07-10 1601 R0HQ 599 SRR RW4WA 599 30
QSO: 14060 CW 2021-07-10 1601 R0HQ 599 SRR JH6WDG 599 45
QSO: 14052 CW 2021-07-10 1601 R0HQ 599 SRR OK2D 599 28
QSO: 21050 CW 2021-07-10 1601 R0HQ 599 SRR EA7A 599 37
QSO: 7018 CW 2021-07-10 1602 R0HQ 599 SRR R3VL 599 29
QSO: 14060 CW 2021-07-10 1602 R0HQ 599 SRR IZ2JQP 599 28
QSO: 14053 CW 2021-07-10 1602 R0HQ 599 SRR DJ0IF 599 28
QSO: 14060 CW 2021-07-10 1602 R0HQ 599 SRR DL9ZP 599 28
QSO: 7018 CW 2021-07-10 1602 R0HQ 599 SRR JA0IXW 599 45
QSO: 7018 CW 2021-07-10 1604 R0HQ 599 SRR EW5HQ 599 BFRR
QSO: 14060 CW 2021-07-10 1603 R0HQ 599 SRR PA3ARM 599 27
QSO: 14060 CW 2021-07-10 1603 R0HQ 599 SRR SP9ICU 599 28
QSO: 14060 CW 2021-07-10 1604 R0HQ 599 SRR RA4HBS 599 30
QSO: 14054 CW 2021-07-10 1604 R0HQ 599 SRR IF9A 599 28
QSO: 7018 CW 2021-07-10 1604 R0HQ 599 SRR RC3FL 599 29
QSO: 7018 CW 2021-07-10 1605 R0HQ 599 SRR UC4L 599 29
QSO: 14060 CW 2021-07-10 1605 R0HQ 599 SRR DL1ASP 599 28
QSO: 14224 PH 2021-07-10 1605 R0HQ 59 SRR OE1XA 59 28
QSO: 7018 CW 2021-07-10 1606 R0HQ 599 SRR RW3X 599 29
QSO: 14224 PH 2021-07-10 1606 R0HQ 59 SRR EA3QP 59 37
QSO: 14055 CW 2021-07-10 1606 R0HQ 599 SRR GM3A 599 27
QSO: 14060 CW 2021-07-10 1606 R0HQ 599 SRR JF3KCH 599 45
QSO: 14060 CW 2021-07-10 1606 R0HQ 599 SRR UW7W 599 29
QSO: 14224 PH 2021-07-10 1606 R0HQ 59 SRR IZ4TNW 59 28
QSO: 14060 CW 2021-07-10 1607 R0HQ 599 SRR RA3YDA 599 29
QSO: 14224 PH 2021-07-10 1607 R0HQ 59 SRR PD1RVD 59 27
QSO: 14224 PH 2021-07-10 1608 R0HQ 59 SRR E78T 59 28
QSO: 14060 CW 2021-07-10 1608 R0HQ 599 SRR DM3PKK 599 28
QSO: 14060 CW 2021-07-10 1608 R0HQ 599 SRR SM0FPR 599 18
QSO: 14060 CW 2021-07-10 1608 R0HQ 599 SRR PA5KT 599 27
QSO: 14224 PH 2021-07-10 1608 R0HQ 59 SRR KL7KK 59 1
QSO: 14224 PH 2021-07-10 1610 R0HQ 59 SRR DJ5AN 59 28
QSO: 14224 PH 2021-07-10 1610 R0HQ 59 SRR EA3HXT 59 37
QSO: 14060 CW 2021-07-10 1609 R0HQ 599 SRR YO2IS 599 28
QSO: 14060 CW 2021-07-10 1609 R0HQ 599 SRR US6CQ 599 29
QSO: 14055 CW 2021-07-10 1609 R0HQ 599 SRR OK2QX 599 28
QSO: 14060 CW 2021-07-10 1610 R0HQ 599 SRR YO5OB 599 28
QSO: 14060 CW 2021-07-10 1610 R0HQ 599 SRR JF1PEQ 599 45
QSO: 14224 PH 2021-07-10 1610 R0HQ 59 SRR UA9CDC 59 30
