START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: M4A
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY:
GRID-LOCATOR: JO02AF
CLAIMED-SCORE: 3986950
NAME: Dominic Smith
OPERATORS: M0WJE, M0WUT, M0ZCJ, M7BBR
CREATED-BY: DXLog.net v2.5.24
SOAPBOX: Entry from Cambridge University Wireless Society. Thanks for the QSOs
QSO: 14283 PH 2021-10-30 1455 M4A    59   14 KJ9Z   59   04 0
QSO: 14283 PH 2021-10-30 1455 M4A    59   14 K4UU   59   04 0
QSO: 14283 PH 2021-10-30 1455 M4A    59   14 SM5DXR 59   14 0
QSO: 14283 PH 2021-10-30 1455 M4A    59   14 KS1J   59   05 0
QSO: 14283 PH 2021-10-30 1456 M4A    59   14 EA3CS  59   14 0
QSO: 14283 PH 2021-10-30 1456 M4A    59   14 VA3PGL 59   04 0
QSO: 14283 PH 2021-10-30 1457 M4A    59   14 SP3SXB 59   15 0
QSO: 14283 PH 2021-10-30 1457 M4A    59   14 N1KWG  59   05 0
QSO: 14283 PH 2021-10-30 1458 M4A    59   14 KE3GK  59   05 0
QSO: 14283 PH 2021-10-30 1458 M4A    59   14 AD3C   59   05 0
QSO: 14283 PH 2021-10-30 1458 M4A    59   14 N3FJP  59   05 0
QSO: 14283 PH 2021-10-30 1458 M4A    59   14 KA2K   59   05 0
QSO: 14283 PH 2021-10-30 1458 M4A    59   14 WY3A   59   05 0
QSO: 14283 PH 2021-10-30 1459 M4A    59   14 AA3B   59   05 0
QSO: 14283 PH 2021-10-30 1459 M4A    59   14 KC8QDQ 59   04 0
QSO: 14283 PH 2021-10-30 1459 M4A    59   14 VA2UR  59   05 0
QSO: 14283 PH 2021-10-30 1459 M4A    59   14 NE3F   59   05 0
QSO: 14283 PH 2021-10-30 1500 M4A    59   14 W3JX   59   05 0
QSO: 14283 PH 2021-10-30 1500 M4A    59   14 OH7GGX 59   15 0
QSO: 14283 PH 2021-10-30 1500 M4A    59   14 VE1RSM 59   05 0
QSO: 14283 PH 2021-10-30 1500 M4A    59   14 SN7R   59   15 0
QSO: 14283 PH 2021-10-30 1501 M4A    59   14 OE6RAD 59   15 0
QSO: 14283 PH 2021-10-30 1501 M4A    59   14 K3CCR  59   05 0
QSO: 14283 PH 2021-10-30 1501 M4A    59   14 KT7E   59   03 0
QSO: 14283 PH 2021-10-30 1502 M4A    59   14 NF3R   59   05 0
QSO: 14283 PH 2021-10-30 1503 M4A    59   14 N8JG   59   04 0
QSO: 14283 PH 2021-10-30 1503 M4A    59   14 K9KE   59   04 0
QSO: 14283 PH 2021-10-30 1503 M4A    59   14 W1MD   59   05 0
QSO: 14283 PH 2021-10-30 1504 M4A    59   14 N3XZ   59   05 0
QSO: 14283 PH 2021-10-30 1504 M4A    59   14 WE9R   59   04 0
QSO: 14283 PH 2021-10-30 1504 M4A    59   14 W1YW   59   05 0
QSO: 14283 PH 2021-10-30 1505 M4A    59   14 KC1CWW 59   03 0
QSO: 14283 PH 2021-10-30 1505 M4A    59   14 ES1ZR  59   15 0
QSO: 14283 PH 2021-10-30 1506 M4A    59   14 K7NCK  59   04 0
QSO: 14283 PH 2021-10-30 1506 M4A    59   14 S51SL  59   15 0
QSO: 14283 PH 2021-10-30 1506 M4A    59   14 9A3YT  59   15 0
QSO: 14283 PH 2021-10-30 1507 M4A    59   14 SC2M   59   14 0
QSO: 14283 PH 2021-10-30 1507 M4A    59   14 WA9BZW 59   04 0
QSO: 14283 PH 2021-10-30 1508 M4A    59   14 K9RS   59   05 0
QSO: 14283 PH 2021-10-30 1508 M4A    59   14 KC9BG  59   04 0
QSO: 14283 PH 2021-10-30 1508 M4A    59   14 VA7RR  59   03 0
QSO: 14283 PH 2021-10-30 1508 M4A    59   14 WB9EDP 59   04 0
QSO: 14283 PH 2021-10-30 1509 M4A    59   14 N2TRX  59   05 0
QSO: 14283 PH 2021-10-30 1509 M4A    59   14 N3CB   59   05 0
QSO: 14283 PH 2021-10-30 1510 M4A    59   14 IZ6BUV 59   15 0
QSO: 14283 PH 2021-10-30 1510 M4A    59   14 W3SM   59   05 0
QSO: 14283 PH 2021-10-30 1511 M4A    59   14 OE6TQG 59   15 0
QSO: 14283 PH 2021-10-30 1511 M4A    59   14 W3ZGD  59   05 0
QSO: 14283 PH 2021-10-30 1512 M4A    59   14 K3PP   59   05 0
QSO: 14283 PH 2021-10-30 1512 M4A    59   14 KC2TN  59   05 0
QSO: 14283 PH 2021-10-30 1512 M4A    59   14 K1RX   59   05 0
QSO: 14283 PH 2021-10-30 1513 M4A    59   14 KB1NCZ 59   05 0
QSO: 21393 PH 2021-10-30 1513 M4A    59   14 K9YY   59   04 1
QSO: 14283 PH 2021-10-30 1513 M4A    59   14 WA2DNI 59   05 0
QSO: 14283 PH 2021-10-30 1513 M4A    59   14 K1RH   59   05 0
QSO: 14283 PH 2021-10-30 1514 M4A    59   14 HA8WY  59   15 0
QSO: 14283 PH 2021-10-30 1515 M4A    59   14 NI3I   59   05 0
QSO: 14283 PH 2021-10-30 1515 M4A    59   14 SQ7BFC 59   15 0
QSO: 14283 PH 2021-10-30 1515 M4A    59   14 VE3PJ  59   04 0
QSO: 14283 PH 2021-10-30 1515 M4A    59   14 K3TC   59   05 0
QSO: 14283 PH 2021-10-30 1516 M4A    59   14 EA4RR  59   14 0
QSO: 14283 PH 2021-10-30 1516 M4A    59   14 NR3Z   59   05 0
QSO: 14283 PH 2021-10-30 1517 M4A    59   14 WX3B   59   05 0
QSO: 14283 PH 2021-10-30 1518 M4A    59   14 K4IE   59   04 0
QSO: 21386 PH 2021-10-30 1518 M4A    59   14 CV7S   59   13 1
QSO: 14283 PH 2021-10-30 1519 M4A    59   14 W4LC   59   04 0
QSO: 14283 PH 2021-10-30 1519 M4A    59   14 N1JTK  59   05 0
QSO: 14283 PH 2021-10-30 1519 M4A    59   14 W1FJ   59   05 0
QSO: 14283 PH 2021-10-30 1521 M4A    59   14 HA5PL  59   15 0
QSO: 14283 PH 2021-10-30 1523 M4A    59   14 SP9BJV 59   15 0
QSO: 14283 PH 2021-10-30 1523 M4A    59   14 VE6SV  59   04 0
QSO: 14283 PH 2021-10-30 1524 M4A    59   14 NW3Y   59   05 0
QSO: 14283 PH 2021-10-30 1524 M4A    59   14 K1BX   59   05 0
QSO: 14283 PH 2021-10-30 1524 M4A    59   14 W6AFA  59   03 0
QSO: 14283 PH 2021-10-30 1525 M4A    59   14 WA8MCD 59   04 0
QSO: 14283 PH 2021-10-30 1526 M4A    59   14 KF2O   59   05 0
QSO: 21303 PH 2021-10-30 1526 M4A    59   14 ZP5AA  59   11 1
QSO: 14283 PH 2021-10-30 1527 M4A    59   14 LC5C   59   14 0
QSO: 14283 PH 2021-10-30 1528 M4A    59   14 CR5T   59   14 0
QSO: 14283 PH 2021-10-30 1529 M4A    59   14 NV1SV  59   05 0
QSO: 14283 PH 2021-10-30 1529 M4A    59   14 K9BGL  59   04 0
QSO: 14283 PH 2021-10-30 1529 M4A    59   14 9A3BFP 59   15 0
QSO: 14283 PH 2021-10-30 1529 M4A    59   14 W2XL   59   05 0
QSO: 14283 PH 2021-10-30 1530 M4A    59   14 W3GM   59   05 0
QSO: 14283 PH 2021-10-30 1530 M4A    59   14 IZ0FUW 59   15 0
QSO: 14283 PH 2021-10-30 1531 M4A    59   14 UA1AOS 59   16 0
QSO: 14283 PH 2021-10-30 1531 M4A    59   14 SN9A   59   15 0
QSO: 14283 PH 2021-10-30 1533 M4A    59   14 KF2E   59   05 0
QSO: 14283 PH 2021-10-30 1533 M4A    59   14 AD4EB  59   04 0
QSO: 14283 PH 2021-10-30 1533 M4A    59   14 K3PA   59   04 0
QSO: 14283 PH 2021-10-30 1534 M4A    59   14 N7ZUF  59   03 0
QSO: 14283 PH 2021-10-30 1534 M4A    59   14 NX3A   59   05 0
QSO: 14283 PH 2021-10-30 1535 M4A    59   14 YT3VLA 59   15 0
QSO: 14283 PH 2021-10-30 1535 M4A    59   14 WA0MHJ 59   04 0
QSO: 14283 PH 2021-10-30 1535 M4A    59   14 K2LD   59   05 0
QSO: 14283 PH 2021-10-30 1536 M4A    59   14 K1GMM  59   05 0
QSO: 14283 PH 2021-10-30 1536 M4A    59   14 HA8QZ  59   15 0
QSO: 14283 PH 2021-10-30 1536 M4A    59   14 K1JB   59   05 0
QSO: 14283 PH 2021-10-30 1537 M4A    59   14 S59ZZ  59   15 0
QSO: 14283 PH 2021-10-30 1537 M4A    59   14 W3MA   59   05 0
QSO:  7081 PH 2021-10-30 1537 M4A    59   14 YL3CW  59   15 1
QSO: 14283 PH 2021-10-30 1538 M4A    59   14 KA4BDW 59   05 0
QSO:  7090 PH 2021-10-30 1539 M4A    59   14 GM5X   59   14 1
QSO:  7066 PH 2021-10-30 1539 M4A    59   14 OY9JD  59   14 1
QSO: 14283 PH 2021-10-30 1540 M4A    59   14 W1AW   59   05 0
QSO:  7111 PH 2021-10-30 1541 M4A    59   14 3A3A   59   14 1
QSO: 14283 PH 2021-10-30 1542 M4A    59   14 K9OM   59   04 0
QSO:  7187 PH 2021-10-30 1543 M4A    59   14 Z60A   59   15 1
QSO: 14283 PH 2021-10-30 1543 M4A    59   14 KA4GFY 59   05 0
QSO: 14283 PH 2021-10-30 1544 M4A    59   14 N7DWW  59   03 0
QSO: 14283 PH 2021-10-30 1545 M4A    59   14 KB6HE  59   05 0
QSO: 14283 PH 2021-10-30 1546 M4A    59   14 VE5PV  59   04 0
QSO: 14283 PH 2021-10-30 1546 M4A    59   14 OE6MDF 59   15 0
QSO: 14283 PH 2021-10-30 1547 M4A    59   14 SQ9IAB 59   15 0
QSO: 14283 PH 2021-10-30 1547 M4A    59   14 W1JGM  59   05 0
QSO: 14283 PH 2021-10-30 1548 M4A    59   14 VA3WU  59   04 0
QSO: 14283 PH 2021-10-30 1548 M4A    59   14 YO5OBA 59   20 0
QSO: 14283 PH 2021-10-30 1548 M4A    59   14 N2OEF  59   05 0
QSO: 14283 PH 2021-10-30 1548 M4A    59   14 K7WXB  59   03 0
QSO: 14283 PH 2021-10-30 1549 M4A    59   14 US5D   59   16 0
QSO:  7099 PH 2021-10-30 1549 M4A    59   14 ER1BF  59   16 1
QSO: 14283 PH 2021-10-30 1550 M4A    59   14 N9RMB  59   04 0
QSO:  7121 PH 2021-10-30 1551 M4A    59   14 B0A    59   23 1
QSO: 14283 PH 2021-10-30 1551 M4A    59   14 VE9RLW 59   05 0
QSO: 14283 PH 2021-10-30 1552 M4A    59   14 SQ8MXE 59   15 0
QSO: 14283 PH 2021-10-30 1552 M4A    59   14 VA1XH  59   05 0
QSO:  7069 PH 2021-10-30 1552 M4A    59   14 LX1HD  59   14 1
QSO: 14283 PH 2021-10-30 1553 M4A    59   14 KB1EFS 59   05 0
QSO: 14283 PH 2021-10-30 1554 M4A    59   14 K5KG   59   05 0
QSO: 14283 PH 2021-10-30 1555 M4A    59   14 NS4X   59   04 0
QSO: 14283 PH 2021-10-30 1557 M4A    59   14 PA0AA  59   14 0
QSO: 14283 PH 2021-10-30 1557 M4A    59   14 JW5E   59   40 0
QSO: 14283 PH 2021-10-30 1558 M4A    59   14 UA7K   59   16 0
QSO: 14283 PH 2021-10-30 1558 M4A    59   14 RT2C   59   16 0
QSO: 14283 PH 2021-10-30 1600 M4A    59   14 SP9SMD 59   15 0
QSO: 14283 PH 2021-10-30 1600 M4A    59   14 OH2BA  59   15 0
QSO: 14283 PH 2021-10-30 1602 M4A    59   14 ND1X   59   05 0
QSO: 14283 PH 2021-10-30 1602 M4A    59   14 N4BAA  59   04 0
QSO: 14283 PH 2021-10-30 1603 M4A    59   14 K8SN   59   04 0
QSO: 14283 PH 2021-10-30 1603 M4A    59   14 W8CZN  59   04 0
QSO: 14283 PH 2021-10-30 1604 M4A    59   14 WO2Y   59   05 0
QSO: 14283 PH 2021-10-30 1605 M4A    59   14 W3KL   59   05 0
QSO: 21231 PH 2021-10-30 1606 M4A    59   14 HD8R   59   10 1
QSO: 14283 PH 2021-10-30 1606 M4A    59   14 US5D   59   16 0
QSO: 14283 PH 2021-10-30 1606 M4A    59   14 K8LX   59   04 0
QSO: 14283 PH 2021-10-30 1606 M4A    59   14 N3TTT  59   05 0
QSO: 14283 PH 2021-10-30 1607 M4A    59   14 IU0DUM 59   15 0
QSO: 14283 PH 2021-10-30 1607 M4A    59   14 AG4Q   59   05 0
QSO: 14283 PH 2021-10-30 1608 M4A    59   14 KI0F   59   04 0
QSO: 14283 PH 2021-10-30 1608 M4A    59   14 N5HC   59   04 0
QSO: 14283 PH 2021-10-30 1609 M4A    59   14 UR5RP  59   16 0
QSO: 14283 PH 2021-10-30 1609 M4A    59   14 KD4BPZ 59   05 0
QSO: 14283 PH 2021-10-30 1609 M4A    59   14 W7XQ   59   03 0
QSO: 14283 PH 2021-10-30 1610 M4A    59   14 9A6RT  59   15 0
QSO: 14283 PH 2021-10-30 1611 M4A    59   14 VE5TLW 59   04 0
QSO: 14283 PH 2021-10-30 1611 M4A    59   14 VE6AS  59   04 0
QSO: 21190 PH 2021-10-30 1612 M4A    59   14 9A9R   59   15 1
QSO: 14283 PH 2021-10-30 1612 M4A    59   14 KB3Z   59   05 0
QSO: 14283 PH 2021-10-30 1612 M4A    59   14 R2VA   59   16 0
QSO: 21300 PH 2021-10-30 1613 M4A    59   14 EA9KB  59   33 1
QSO: 14283 PH 2021-10-30 1613 M4A    59   14 W7VJ   59   03 0
QSO: 14283 PH 2021-10-30 1614 M4A    59   14 N4DW   59   04 0
QSO: 14283 PH 2021-10-30 1615 M4A    59   14 N1IXF  59   05 0
QSO: 14283 PH 2021-10-30 1616 M4A    59   14 9A5ADH 59   15 0
QSO: 14283 PH 2021-10-30 1616 M4A    59   14 W4TTY  59   05 0
QSO: 14283 PH 2021-10-30 1616 M4A    59   14 VY2LI  59   05 0
QSO: 14283 PH 2021-10-30 1617 M4A    59   14 UX1CL  59   16 0
QSO: 14283 PH 2021-10-30 1617 M4A    59   14 UT3HD  59   16 0
QSO: 14283 PH 2021-10-30 1619 M4A    59   14 NF4A   59   05 0
QSO: 14283 PH 2021-10-30 1619 M4A    59   14 UT3UNE 59   16 0
QSO: 14283 PH 2021-10-30 1621 M4A    59   14 VA6MA  59   04 0
QSO: 21377 PH 2021-10-30 1624 M4A    59   14 G4NBS  59   14 0
QSO: 14264 PH 2021-10-30 1625 M4A    59   14 HZ1LG  59   21 1
QSO: 21377 PH 2021-10-30 1626 M4A    59   14 KI6RRN 59   03 0
QSO: 14255 PH 2021-10-30 1626 M4A    59   14 TK4TH  59   15 1
QSO: 21377 PH 2021-10-30 1626 M4A    59   14 W6PH   59   03 0
QSO: 21377 PH 2021-10-30 1626 M4A    59   14 K1CC   59   05 0
QSO: 21377 PH 2021-10-30 1626 M4A    59   14 W3LPL  59   05 0
QSO: 21377 PH 2021-10-30 1627 M4A    59   14 K4EA   59   05 0
QSO: 21377 PH 2021-10-30 1627 M4A    59   14 W6HDG  59   03 0
QSO: 21377 PH 2021-10-30 1627 M4A    59   14 VA2UR  59   05 0
QSO: 21377 PH 2021-10-30 1628 M4A    59   14 K5EK   59   05 0
QSO: 14326 PH 2021-10-30 1628 M4A    59   14 EA8RM  59   33 1
QSO: 21377 PH 2021-10-30 1628 M4A    59   14 KV4T   59   04 0
QSO: 21377 PH 2021-10-30 1628 M4A    59   14 NT1N   59   05 0
QSO: 21377 PH 2021-10-30 1629 M4A    59   14 W7CL   59   03 0
QSO: 14239 PH 2021-10-30 1629 M4A    59   14 EC6DX  59   14 1
QSO: 21377 PH 2021-10-30 1629 M4A    59   14 NR5T   59   04 0
QSO: 21377 PH 2021-10-30 1630 M4A    59   14 AD4EB  59   04 0
QSO: 21377 PH 2021-10-30 1631 M4A    59   14 K3TD   59   05 0
QSO: 14125 PH 2021-10-30 1632 M4A    59   14 VP9I   59   05 1
QSO: 21377 PH 2021-10-30 1632 M4A    59   14 KE0NWG 59   04 0
QSO: 21377 PH 2021-10-30 1633 M4A    59   14 K0BBB  59   04 0
QSO: 21377 PH 2021-10-30 1633 M4A    59   14 K2PO   59   03 0
QSO: 14231 PH 2021-10-30 1635 M4A    59   14 CO2AME 59   08 1
QSO: 21377 PH 2021-10-30 1635 M4A    59   14 N5HC   59   04 0
QSO: 14223 PH 2021-10-30 1637 M4A    59   14 KL7RA  59   01 1
QSO: 21377 PH 2021-10-30 1637 M4A    59   14 W5GN   59   04 0
QSO: 21377 PH 2021-10-30 1638 M4A    59   14 K9KE   59   04 0
QSO: 21377 PH 2021-10-30 1639 M4A    59   14 KS7T   59   04 0
QSO: 21377 PH 2021-10-30 1639 M4A    59   14 W9KEY  59   04 0
QSO: 21377 PH 2021-10-30 1640 M4A    59   14 W0ETT  59   04 0
QSO: 21377 PH 2021-10-30 1640 M4A    59   14 W1HNZ  59   05 0
QSO: 14256 PH 2021-10-30 1641 M4A    59   14 HI3LT  59   08 1
QSO: 21396 PH 2021-10-30 1643 M4A    59   14 W4YE   59   05 0
QSO: 21396 PH 2021-10-30 1643 M4A    59   14 N4RJ   59   05 0
QSO: 21396 PH 2021-10-30 1643 M4A    59   14 K4NAU  59   05 0
QSO: 21396 PH 2021-10-30 1644 M4A    59   14 KQ0C   59   04 0
QSO: 21396 PH 2021-10-30 1644 M4A    59   14 NK6A   59   03 0
QSO: 21396 PH 2021-10-30 1644 M4A    59   14 W8PR   59   04 0
QSO: 21396 PH 2021-10-30 1645 M4A    59   14 KX2T   59   05 0
QSO: 14122 PH 2021-10-30 1645 M4A    59   14 VY0ERC 59   02 1
QSO: 21396 PH 2021-10-30 1645 M4A    59   14 KE0NWG 59   04 0
QSO: 21396 PH 2021-10-30 1645 M4A    59   14 N5GI   59   04 0
QSO: 21396 PH 2021-10-30 1646 M4A    59   14 WA1F   59   05 0
QSO: 21396 PH 2021-10-30 1646 M4A    59   14 N1PGA  59   05 0
QSO: 21396 PH 2021-10-30 1647 M4A    59   14 KE0ITC 59   04 0
QSO: 21396 PH 2021-10-30 1647 M4A    59   14 W1TC   59   05 0
QSO: 21396 PH 2021-10-30 1647 M4A    59   14 K4QQG  59   05 0
QSO: 14220 PH 2021-10-30 1647 M4A    59   14 GM4Z   59   14 1
QSO: 21396 PH 2021-10-30 1648 M4A    59   14 K7ABV  59   04 0
QSO: 21396 PH 2021-10-30 1649 M4A    59   14 AD7XG  59   03 0
QSO: 21396 PH 2021-10-30 1650 M4A    59   14 W7VJ   59   03 0
QSO: 14162 PH 2021-10-30 1652 M4A    59   14 CR2M   59   14 1
QSO: 14243 PH 2021-10-30 1652 M4A    59   14 PP4T   59   11 1
QSO: 21396 PH 2021-10-30 1653 M4A    59   14 W7YED  59   03 0
QSO: 21396 PH 2021-10-30 1654 M4A    59   14 K0SN   59   04 0
QSO: 21396 PH 2021-10-30 1654 M4A    59   14 N7SMT  59   03 0
QSO: 21396 PH 2021-10-30 1655 M4A    59   14 W9ILY  59   04 0
QSO: 21396 PH 2021-10-30 1656 M4A    59   14 KA9OZP 59   04 0
QSO: 14143 PH 2021-10-30 1700 M4A    59   14 C37N   59   14 1
QSO: 21403 PH 2021-10-30 1700 M4A    59   14 K0EJ   59   04 0
QSO: 14283 PH 2021-10-30 1701 M4A    59   14 9H6A   59   15 1
QSO: 21402 PH 2021-10-30 1702 M4A    59   14 W0EWD  59   04 0
QSO: 14314 PH 2021-10-30 1707 M4A    59   14 ED1R   59   14 0
QSO: 14301 PH 2021-10-30 1709 M4A    59   14 KQ3F   59   05 0
QSO: 14301 PH 2021-10-30 1709 M4A    59   14 K3ZA   59   05 0
QSO: 14301 PH 2021-10-30 1709 M4A    59   14 WB2ZAB 59   05 0
QSO: 14301 PH 2021-10-30 1710 M4A    59   14 WA3C   59   04 0
QSO: 14301 PH 2021-10-30 1710 M4A    59   14 IU7IGI 59   15 0
QSO: 14301 PH 2021-10-30 1711 M4A    59   14 W2RD   59   05 0
QSO: 14301 PH 2021-10-30 1714 M4A    59   14 YB0ECT 59   28 0
QSO: 14301 PH 2021-10-30 1714 M4A    59   14 LA3T   59   14 0
QSO: 14301 PH 2021-10-30 1716 M4A    59   14 7D1C   59   28 0
QSO: 14301 PH 2021-10-30 1719 M4A    59   14 DH3FEN 59   14 0
QSO:  7197 PH 2021-10-30 1721 M4A    59   14 OH0V   59   15 1
QSO: 14301 PH 2021-10-30 1724 M4A    59   14 RT6N   59   16 0
QSO: 14301 PH 2021-10-30 1724 M4A    59   14 K3SW   59   05 0
QSO:  3793 PH 2021-10-30 1726 M4A    59   14 4U1A   59   15 1
QSO: 21189 PH 2021-10-30 1729 M4A    59   14 FR4KR  59   39 1
QSO: 14301 PH 2021-10-30 1732 M4A    59   14 NE8P   59   05 0
QSO: 14301 PH 2021-10-30 1733 M4A    59   14 DL6ZBN 59   14 0
QSO: 21189 PH 2021-10-30 1734 M4A    59   14 FR4KR  59   39 1
QSO: 14301 PH 2021-10-30 1735 M4A    59   14 W4JVN  59   05 0
QSO: 14301 PH 2021-10-30 1736 M4A    59   14 UR4QFP 59   16 0
QSO: 14301 PH 2021-10-30 1737 M4A    59   14 N2MM   59   05 0
QSO: 14301 PH 2021-10-30 1738 M4A    59   14 W1JQ   59   05 0
QSO: 14301 PH 2021-10-30 1739 M4A    59   14 KG8CW  59   04 0
QSO: 14301 PH 2021-10-30 1740 M4A    59   14 VE3WG  59   05 0
QSO: 21424 PH 2021-10-30 1743 M4A    59   14 S50K   59   15 1
QSO: 14301 PH 2021-10-30 1743 M4A    59   14 IK8ARF 59   15 0
QSO: 14301 PH 2021-10-30 1744 M4A    59   14 LZ2JA  59   20 0
QSO: 21212 PH 2021-10-30 1745 M4A    59   14 NP2X   59   08 1
QSO: 21310 PH 2021-10-30 1746 M4A    59   14 LO5D   59   13 1
QSO: 21396 PH 2021-10-30 1748 M4A    59   14 HG1S   59   15 1
QSO: 14301 PH 2021-10-30 1749 M4A    59   14 WX2N   59   05 0
QSO: 14301 PH 2021-10-30 1749 M4A    59   14 W2GDJ  59   05 0
QSO: 21249 PH 2021-10-30 1750 M4A    59   14 HB9NE  59   14 1
QSO: 14301 PH 2021-10-30 1750 M4A    59   14 KX2T   59   05 0
QSO: 14301 PH 2021-10-30 1750 M4A    59   14 K8LN   59   04 0
QSO: 14301 PH 2021-10-30 1751 M4A    59   14 W3IZ   59   05 0
QSO: 14301 PH 2021-10-30 1751 M4A    59   14 WA2WGF 59   05 0
QSO: 14301 PH 2021-10-30 1751 M4A    59   14 K3SDL  59   05 0
QSO: 21349 PH 2021-10-30 1751 M4A    59   14 CR6T   59   14 1
QSO: 14301 PH 2021-10-30 1752 M4A    59   14 TC3EC  59   20 0
QSO: 14301 PH 2021-10-30 1752 M4A    59   14 K3RR   59   05 0
QSO: 14301 PH 2021-10-30 1753 M4A    59   14 R8WF   59   16 0
QSO: 14301 PH 2021-10-30 1754 M4A    59   14 K3ATO  59   05 0
QSO: 14301 PH 2021-10-30 1754 M4A    59   14 WS9M   59   05 0
QSO: 21248 PH 2021-10-30 1754 M4A    59   14 PY0F   59   11 1
QSO: 14301 PH 2021-10-30 1757 M4A    59   14 WB2WPM 59   05 0
QSO: 21313 PH 2021-10-30 1757 M4A    59   14 K3DNE  59   05 1
QSO: 14301 PH 2021-10-30 1757 M4A    59   14 LY4A   59   15 0
QSO: 21315 PH 2021-10-30 1757 M4A    59   14 WS7X   59   05 1
QSO: 14301 PH 2021-10-30 1758 M4A    59   14 VE3XN  59   04 0
QSO: 14301 PH 2021-10-30 1758 M4A    59   14 VE3EZB 59   04 0
QSO: 14301 PH 2021-10-30 1759 M4A    59   14 W8PR   59   04 0
QSO: 14301 PH 2021-10-30 1759 M4A    59   14 WB1DX  59   05 0
QSO: 14301 PH 2021-10-30 1759 M4A    59   14 KV0Q   59   04 0
QSO: 14301 PH 2021-10-30 1801 M4A    59   14 K3UW   59   05 0
QSO: 14301 PH 2021-10-30 1803 M4A    59   14 K1CC   59   05 0
QSO: 14301 PH 2021-10-30 1803 M4A    59   14 G5K    59   14 0
QSO: 14301 PH 2021-10-30 1803 M4A    59   14 RL6M   59   16 0
QSO: 14301 PH 2021-10-30 1806 M4A    59   14 N1TVL  59   05 0
QSO: 14156 PH 2021-10-30 1810 M4A    59   14 AB3CX  59   05 0
QSO: 14163 PH 2021-10-30 1811 M4A    59   14 NA8V   59   04 0
QSO: 14158 PH 2021-10-30 1812 M4A    59   14 K1TTT  59   05 0
QSO: 14154 PH 2021-10-30 1812 M4A    59   14 K8CX   59   04 0
QSO: 14186 PH 2021-10-30 1812 M4A    59   14 KC1XX  59   05 0
QSO: 14204 PH 2021-10-30 1813 M4A    59   14 K3WW   59   05 0
QSO: 14113 PH 2021-10-30 1814 M4A    59   14 CF3A   59   04 0
QSO: 14129 PH 2021-10-30 1814 M4A    59   14 VE3JM  59   04 0
QSO: 14119 PH 2021-10-30 1814 M4A    59   14 VE3EJ  59   04 0
QSO: 14146 PH 2021-10-30 1816 M4A    59   14 VA3WW  59   04 0
QSO:  7162 PH 2021-10-30 1822 M4A    59   14 4U1A   59   15 0
QSO:  7104 PH 2021-10-30 1826 M4A    59   14 R2VA   59   16 0
QSO:  7104 PH 2021-10-30 1826 M4A    59   14 RA5G   59   16 0
QSO:  7106 PH 2021-10-30 1827 M4A    59   14 SV1RRP 59   20 0
QSO: 14272 PH 2021-10-30 1828 M4A    59   14 7X2GK  59   33 1
QSO:  7115 PH 2021-10-30 1828 M4A    59   14 HB9NE  59   14 0
QSO: 14291 PH 2021-10-30 1828 M4A    59   14 4O3A   59   15 1
QSO:  7120 PH 2021-10-30 1829 M4A    59   14 S58N   59   15 0
QSO: 14206 PH 2021-10-30 1829 M4A    59   14 4X1DX  59   20 1
QSO: 14273 PH 2021-10-30 1829 M4A    59   14 HB9H   59   14 1
QSO:  7135 PH 2021-10-30 1830 M4A    59   14 UT7CR  59   16 0
QSO:  7146 PH 2021-10-30 1830 M4A    59   14 S51CK  59   15 0
QSO: 14116 PH 2021-10-30 1830 M4A    59   14 ZM2K   59   32 1
QSO:  7149 PH 2021-10-30 1830 M4A    59   14 YU1AFV 59   15 0
QSO:  7152 PH 2021-10-30 1830 M4A    59   14 HA8A   59   15 0
QSO:  7161 PH 2021-10-30 1831 M4A    59   14 SN3A   59   15 0
QSO:  7167 PH 2021-10-30 1832 M4A    59   14 IR6T   59   15 0
QSO:  7167 PH 2021-10-30 1832 M4A    59   14 OE6Z   59   15 0
QSO:  7173 PH 2021-10-30 1832 M4A    59   14 SO4R   59   15 0
QSO:  7172 PH 2021-10-30 1836 M4A    59   14 OL9R   59   15 0
QSO:  7172 PH 2021-10-30 1836 M4A    59   14 DK4VW  59   14 0
QSO:  7172 PH 2021-10-30 1836 M4A    59   14 DL1WA  59   14 0
QSO:  7172 PH 2021-10-30 1837 M4A    59   14 DD5VL  59   14 0
QSO:  7172 PH 2021-10-30 1839 M4A    59   14 SP2TMT 59   15 0
QSO: 14222 PH 2021-10-30 1842 M4A    59   14 FR4KR  59   39 1
QSO: 14286 PH 2021-10-30 1844 M4A    59   14 MD4K   59   14 1
QSO:  7146 PH 2021-10-30 1844 M4A    59   14 OE5T   59   15 0
QSO:  7146 PH 2021-10-30 1844 M4A    59   14 9A5CW  59   15 0
QSO:  7146 PH 2021-10-30 1845 M4A    59   14 DL1DCT 59   14 0
QSO:  7146 PH 2021-10-30 1845 M4A    59   14 SQ9SEB 59   15 0
QSO:  7146 PH 2021-10-30 1845 M4A    59   14 DL4YAO 59   14 0
